name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
san francisco,2015-03-20,19.7,10.3,14.4,19.7,10.3,14.4,9.5,74.1,0,0,0,,,,35.3,24.7,290.1,1019.6,50.2,16,128.4,11.2,5,,2015-03-20T07:13:20,2015-03-20T19:21:32,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-03-21,21.3,13.9,15.8,21.3,13.9,15.8,12.4,80.9,0,0,0,,,,,29.8,286.1,1020.8,86.1,15.7,203.5,17.7,8,,2015-03-21T07:11:49,2015-03-21T19:22:27,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-03-22,18.9,13.2,15.7,18.9,13.2,15.7,11.9,78.7,0.76,100,8.33,rain,,,,30.6,241.9,1021.3,83,15.9,214.5,18.6,8,,2015-03-22T07:10:17,2015-03-22T19:23:23,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-03-23,17.7,12.9,15.1,17.7,12.9,15.1,9.5,71.1,0.589,100,12.5,rain,,,40.7,29.5,270.8,1024.7,74.1,16,242,20.8,8,,2015-03-23T07:08:46,2015-03-23T19:24:18,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-03-24,18.1,12.2,15.1,18.1,12.2,15.1,10.8,75.8,0,0,0,,,,51.8,29.2,285.2,1025.4,72.5,15.9,213.1,18.4,7,,2015-03-24T07:07:15,2015-03-24T19:25:14,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-03-25,21.7,10.7,15.5,21.7,10.7,15.5,11.1,76.8,0,0,0,,,,47.9,28.5,293.4,1022.9,22.2,16,246.6,21.3,9,,2015-03-25T07:05:43,2015-03-25T19:26:09,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-03-26,25.5,11.5,17.2,25.5,11.5,17.2,11.9,72.9,0,0,0,,,,,21,307.1,1020.1,7.7,16,267.2,23,9,,2015-03-26T07:04:12,2015-03-26T19:27:04,0.21,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-03-27,17.3,11.5,14.4,17.3,11.5,14.4,11.8,84.5,0,0,0,,,,53.6,32,287.2,1020.6,37.3,16,268.5,23.1,9,,2015-03-27T07:02:41,2015-03-27T19:27:59,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-03-28,22.6,11.1,15.6,22.6,11.1,15.6,10.3,73.6,0,0,0,,,,50,28.9,282,1020.8,34.9,16,275.5,23.9,9,,2015-03-28T07:01:10,2015-03-28T19:28:54,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-03-29,21.9,9.8,15.3,21.9,9.8,15.3,10,72.8,0,0,0,,,,50,31.2,308,1018.7,18.4,15.7,268.1,23.2,9,,2015-03-29T06:59:39,2015-03-29T19:29:49,0.35,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-03-30,17.8,10.5,14.1,17.8,10.5,14.1,9.9,76.2,0,0,0,,,,60.1,34.8,278.9,1017.8,47.1,15.7,254.5,22,8,,2015-03-30T06:58:08,2015-03-30T19:30:44,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-03-31,19.3,13.2,15.2,19.3,13.2,15.2,9.2,68.7,0,0,0,,,,63.9,43.9,279.9,1020.7,36.8,16,280.8,24.2,9,,2015-03-31T06:56:37,2015-03-31T19:31:39,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-04-01,17.5,8.9,13.5,17.5,7.4,13.3,4.8,57.1,0,0,0,,,,58.2,36.2,283.3,1021.1,28.9,16,266.7,23,8,,2015-04-01T06:55:07,2015-04-01T19:32:34,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-04-02,19.3,10.1,14.2,19.3,10.1,14.2,4.3,54.4,0,0,0,,,,48.1,32.2,305.5,1021.6,10.6,16,289.7,25,9,,2015-04-02T06:53:37,2015-04-02T19:33:28,0.48,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-04-03,18.8,8.4,13.3,18.8,7.5,13.2,6.3,64,0,0,0,,,,57.4,31.8,280.2,1021.9,8.6,15.9,286.6,24.7,9,,2015-04-03T06:52:07,2015-04-03T19:34:23,0.5,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-04-04,16.7,8.7,12.5,16.7,6.6,11.9,6.4,68,0,0,0,,,,62.1,40.4,286.8,1017.9,43.9,16,271.1,23.5,9,,2015-04-04T06:50:37,2015-04-04T19:35:18,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-04-05,14.3,9.7,11.7,14.3,8.8,11.6,6.6,71.6,2.491,100,12.5,rain,,,38.9,27.1,254.9,1013.7,66.8,15.3,166.3,14.3,7,,2015-04-05T06:49:08,2015-04-05T19:36:13,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-04-06,16.7,7.3,12.4,16.7,5.7,12,5.2,63.4,0,0,0,,,,38.5,30.7,177.1,1013.8,61.8,16,161.7,13.9,6,,2015-04-06T06:47:39,2015-04-06T19:37:08,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-04-07,14.6,10.1,12.5,14.6,10.1,12.5,7.4,72.5,14.566,100,33.33,rain,,,64.8,37.1,219.5,1012.4,80.6,14.5,220.3,19,7,,2015-04-07T06:46:11,2015-04-07T19:38:02,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-04-08,16.9,9.6,12.9,16.9,9,12.9,7.8,72.7,0.754,100,4.17,rain,,,33.5,23.8,298.5,1020.3,55.1,16,229.2,19.8,7,,2015-04-08T06:44:43,2015-04-08T19:38:57,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-04-09,18.9,7.8,13,18.9,7.1,12.9,7.2,70,0,0,0,,,,,27.1,299.3,1016.8,47.7,16,259.3,22.5,8,,2015-04-09T06:43:15,2015-04-09T19:39:52,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-04-10,18.4,8.9,13.7,18.4,8.2,13.6,7,66.3,0,0,0,,,,,27.5,289.5,1016.8,28.2,16,302,26.3,9,,2015-04-10T06:41:48,2015-04-10T19:40:47,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-04-11,20.2,9.4,14.3,20.2,9.4,14.3,9.2,73.2,0,0,0,,,,59.2,34.5,282.4,1017.8,48.1,16,263.6,23,9,,2015-04-11T06:40:21,2015-04-11T19:41:42,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-04-12,22.5,9.8,15.5,22.5,9.8,15.5,10.1,73,0,0,0,,,,,24.3,302.6,1016.5,17.6,15.9,302,26.2,9,,2015-04-12T06:38:55,2015-04-12T19:42:37,0.77,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-04-13,16.4,10.9,13.3,16.4,10.9,13.3,9.2,77.2,0,0,0,,,,52.2,37.7,277.3,1018.8,54.1,15.9,282.1,24.5,9,,2015-04-13T06:37:30,2015-04-13T19:43:32,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-04-14,17.7,9.5,13.2,17.7,7,12.9,2.8,51.6,0,0,0,,,,51.2,40.2,296.5,1025.2,15.3,16,312.3,27.1,10,,2015-04-14T06:36:05,2015-04-14T19:44:26,0.88,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-04-15,20.8,10,15,20.8,9.6,14.9,4,50.3,0,0,0,,,,42.5,32.2,306.8,1020.5,20.4,16,313.4,26.9,10,,2015-04-15T06:34:41,2015-04-15T19:45:21,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-04-16,26.5,11.4,18.5,26.5,11.4,18.5,2.8,38.7,0,0,0,,,,47.9,26.7,326.8,1016.6,2.4,16,319.8,27.6,10,,2015-04-16T06:33:18,2015-04-16T19:46:17,0.97,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-04-17,21.3,10.4,15.1,21.3,10.4,15.1,7.5,62.7,0,0,0,,,,,27.8,302.9,1018,9.7,15.9,314.9,27.2,10,,2015-04-17T06:31:55,2015-04-17T19:47:12,0.99,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-04-18,18.7,10.3,13.2,18.7,10.3,13.2,9.8,81.1,0,0,0,,,,,29.2,303.8,1016.3,39.4,15.5,309.2,26.4,10,,2015-04-18T06:30:33,2015-04-18T19:48:07,1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-04-19,17.4,10.4,13.3,17.4,10.4,13.3,10.2,82.7,0,0,0,,,,42.5,29.5,297,1014.1,66.2,15.5,287.6,24.9,9,,2015-04-19T06:29:11,2015-04-19T19:49:02,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-04-20,18,12,14,18,12,14,10,77.9,0,0,0,,,,37.1,30.1,279.3,1012.1,76.3,16,280.5,24.1,9,,2015-04-20T06:27:51,2015-04-20T19:49:57,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-04-21,15.1,12,13.2,15.1,12,13.2,10,81,0,0,0,,,,37.1,28.6,244.9,1012,91.5,16,223,19.1,7,,2015-04-21T06:26:31,2015-04-21T19:50:52,0.05,Overcast,Cloudy skies throughout the day.,cloudy,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-04-22,18.4,11.2,13.6,18.4,11.2,13.6,9.7,78.1,0,0,0,,,,37.1,28.9,260.3,1011.9,76.4,15.5,174.7,15.4,6,,2015-04-22T06:25:12,2015-04-22T19:51:47,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-04-23,18.1,11,13.5,18.1,11,13.5,8.4,72.2,0,0,0,,,,47.2,31.5,240.6,1012,70.3,15.1,239.8,20.7,8,,2015-04-23T06:23:54,2015-04-23T19:52:43,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-04-24,17,11.5,13.8,17,11.5,13.8,8.1,69.8,0,0,0,,,,68.5,36.2,265.4,1015.5,70.2,15.9,297.7,25.7,10,,2015-04-24T06:22:37,2015-04-24T19:53:38,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-04-25,16.1,11.2,13.6,16.1,11.2,13.6,9.4,76.9,8.038,100,25,rain,,,66.5,41,266.5,1015.1,76.9,14.7,212.7,18.3,8,,2015-04-25T06:21:21,2015-04-25T19:54:33,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-04-26,19.2,9.9,14.3,19.2,7.8,14.3,7.9,66.3,0,0,0,,,,58.2,33.5,279.3,1019.4,38.6,16,317.8,27.7,9,,2015-04-26T06:20:06,2015-04-26T19:55:28,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-04-27,24.6,11.2,16,24.6,11.2,16,10.2,71,0,0,0,,,,49.2,31.5,291,1016.3,32.1,16,314.5,27.1,10,,2015-04-27T06:18:52,2015-04-27T19:56:23,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-04-28,16.9,11.2,13.3,16.9,11.2,13.3,9.7,79.4,0,0,0,,,,53.7,28.3,267.3,1017.4,87.3,16,308.5,26.7,10,,2015-04-28T06:17:38,2015-04-28T19:57:19,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-04-29,18.1,11.1,14.1,18.1,11.1,14.1,8.4,69.7,0,0,0,,,,46.4,26.7,265.1,1015.7,39.1,15.5,332.9,28.9,10,,2015-04-29T06:16:26,2015-04-29T19:58:14,0.4,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-04-30,29,10.7,19.5,27.6,10.7,19.2,8,52.5,0,0,0,,,,,23.4,301.5,1010.7,15.8,15.8,336.1,29.2,10,,2015-04-30T06:15:15,2015-04-30T19:59:09,0.44,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-01,22.2,12.9,17.4,22.2,12.9,17.4,10.3,64.1,0,0,0,,,,37.1,30.7,314.1,1010.9,20.7,15.9,318.8,27.4,9,,2015-05-01T06:14:05,2015-05-01T20:00:04,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-02,18.5,11.8,14.4,18.5,11.8,14.4,9.7,74.4,0,0,0,,,,,30.6,310.5,1011.7,47.9,15.9,326.2,28.2,10,,2015-05-02T06:12:56,2015-05-02T20:00:59,0.49,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-03,17.9,11.7,14,17.9,11.7,14,8.4,70.1,0,0,0,,,,35.3,28.8,267.4,1012.4,56.2,16,235.1,20.2,7,,2015-05-03T06:11:49,2015-05-03T20:01:54,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-04,15.1,10.9,12.3,15.1,10.9,12.3,7.8,74.1,0,0,0,,,,43.6,27.3,255.2,1014.9,92.8,15.9,210.5,18.1,8,,2015-05-04T06:10:42,2015-05-04T20:02:48,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-05,16.2,11.4,13.1,16.2,11.4,13.1,7.7,69.9,0,0,0,,,,50,29.4,241,1014.3,65.5,15.9,301.2,26,9,,2015-05-05T06:09:37,2015-05-05T20:03:43,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-06,17.8,10.7,13.5,17.8,10.7,13.5,7.5,67.6,0,0,0,,,,59,33.2,247.4,1011.5,44,15.9,333.7,28.9,10,,2015-05-06T06:08:33,2015-05-06T20:04:37,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-07,18,9.6,13.6,18,7.9,13.5,6.9,65.5,0,0,0,,,,,24.8,243,1008.3,62.2,15.5,280.7,24.5,8,,2015-05-07T06:07:30,2015-05-07T20:05:32,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-08,18.9,9.3,13.7,18.9,8.8,13.6,8.3,70.7,0,0,0,,,,27.7,27.4,289.2,1012,32.6,15.8,323.5,28,10,,2015-05-08T06:06:29,2015-05-08T20:06:26,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-09,17.3,11.2,13.1,17.3,11.2,13.1,8.7,75,0,0,0,,,,51.8,30.9,268.3,1018.9,81.3,16,285.8,24.5,9,,2015-05-09T06:05:29,2015-05-09T20:07:19,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-10,15.7,10.9,12.8,15.7,10.9,12.8,8.4,75.4,0,0,0,,,,46.4,29.9,262.7,1018,81.4,15.6,242.1,21,8,,2015-05-10T06:04:30,2015-05-10T20:08:13,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-11,16.1,11.2,13.1,16.1,11.2,13.1,8.3,73.2,0,0,0,,,,66.6,40.5,257.5,1014.3,69,15.9,329.9,28.4,10,,2015-05-11T06:03:33,2015-05-11T20:09:06,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-12,17.3,10.7,13.1,17.3,10.7,13.1,6.4,64.9,0,0,0,,,,64,43.5,273.8,1013.8,40.8,16,335.4,29,10,,2015-05-12T06:02:37,2015-05-12T20:09:59,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-13,17.3,11.2,13.9,17.3,11.2,13.9,6.7,62.8,0,0,0,,,,59.4,24.7,262.7,1014.2,68.7,16,268.5,23.2,8,,2015-05-13T06:01:43,2015-05-13T20:10:52,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-14,17.7,13,15,17.7,13,15,8.6,66.1,0.182,100,8.33,rain,,,35.3,26.7,240.9,1010.6,85.9,15.9,127.8,10.9,4,,2015-05-14T06:00:50,2015-05-14T20:11:44,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-15,16.4,11.8,13.6,16.4,11.8,13.6,8.6,72,0,0,0,,,,54.7,34,267.5,1013.3,83.1,16,328.7,28.3,10,,2015-05-15T05:59:59,2015-05-15T20:12:36,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-16,15.5,12,13.4,15.5,12,13.4,9,75.1,0,0,0,,,,111.2,28.3,253.9,1015.9,92.3,16,241.2,21,6,,2015-05-16T05:59:09,2015-05-16T20:13:28,0.99,Overcast,Cloudy skies throughout the day.,cloudy,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-17,15.9,12.6,13.9,15.9,12.6,13.9,8.8,71.6,0,0,0,,,,37.1,27,264.4,1017.4,95.8,16,243.4,21.1,9,,2015-05-17T05:58:20,2015-05-17T20:14:19,1,Overcast,Cloudy skies throughout the day.,cloudy,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-18,15,12.5,13.5,15,12.5,13.5,8.8,73.4,0,0,0,,,,42.5,26.5,266.8,1018.7,99.6,16,267.3,23,8,,2015-05-18T05:57:33,2015-05-18T20:15:10,0,Overcast,Cloudy skies throughout the day.,cloudy,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-19,16.5,12.6,13.9,16.5,12.6,13.9,9.1,73.2,0,0,0,,,,44.6,28.2,262.6,1018.6,95.1,16,261.8,22.8,9,,2015-05-19T05:56:48,2015-05-19T20:16:00,0.01,Overcast,Cloudy skies throughout the day.,cloudy,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-20,15.7,13.1,14,15.7,13.1,14,9.4,74.1,0,0,0,,,,40.7,24.9,255.4,1015.1,99.2,15.8,275.2,23.8,8,,2015-05-20T05:56:04,2015-05-20T20:16:50,0.03,Overcast,Cloudy skies throughout the day.,cloudy,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-21,18.5,12.9,15.1,18.5,12.9,15.1,10.9,77,0.176,100,8.33,rain,,,42.5,24.6,260.5,1014.4,94,15.4,270.4,23.3,8,,2015-05-21T05:55:22,2015-05-21T20:17:39,0.06,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-22,16.8,13.4,14.9,16.8,13.4,14.9,10.5,75.4,0.126,100,4.17,rain,,,38.9,26.2,264.8,1016.8,96.6,16,311.8,26.8,9,,2015-05-22T05:54:42,2015-05-22T20:18:27,0.1,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-23,16.4,12,13.7,16.4,12,13.7,9.5,76.2,0,0,0,,,,52.2,30,248.2,1018.6,88.9,15.9,161.4,13.9,6,,2015-05-23T05:54:03,2015-05-23T20:19:15,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-24,15.9,11.5,13.3,15.9,11.5,13.3,9.6,78.8,0,0,0,,,,44.4,28.5,259.1,1016.6,87.1,15.9,265.2,23,9,,2015-05-24T05:53:26,2015-05-24T20:20:02,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-25,16.7,11.5,13.6,16.7,11.5,13.6,9.6,77.3,0,0,0,,,,40.7,27.7,263.5,1015.2,95.8,15.8,265.6,22.8,9,,2015-05-25T05:52:51,2015-05-25T20:20:49,0.24,Overcast,Cloudy skies throughout the day.,cloudy,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-26,17.9,12.4,14.4,17.9,12.4,14.4,9.6,73.6,0,0,0,,,,38.9,27.4,260.6,1016.1,82.2,15.8,251.4,21.8,7,,2015-05-26T05:52:17,2015-05-26T20:21:34,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-27,17,12.1,14.2,17,12.1,14.2,9.6,74.3,0,0,0,,,,50,28.8,268,1016.7,84.3,16,296.1,25.7,9,,2015-05-27T05:51:45,2015-05-27T20:22:19,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-28,16.5,11.7,13.3,16.5,11.7,13.3,10,81,0,0,0,,,,48.1,29.7,270.2,1017.1,93.6,16,318.9,27.6,10,,2015-05-28T05:51:15,2015-05-28T20:23:03,0.38,Overcast,Cloudy skies throughout the day.,cloudy,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-29,16.2,11.8,13.3,16.2,11.8,13.3,9.9,80.4,0,0,0,,,,50,30.5,273.5,1015.6,90.3,16,285.9,24.7,9,,2015-05-29T05:50:47,2015-05-29T20:23:46,0.42,Overcast,Cloudy skies throughout the day.,cloudy,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-30,17.8,11.2,13.6,17.8,11.2,13.6,10.2,80.6,0,0,0,,,,50,34.3,285.1,1014.3,85.3,16,309.5,26.5,10,,2015-05-30T05:50:20,2015-05-30T20:24:29,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-05-31,18.1,11.5,14.5,18.1,11.5,14.5,9.2,71.5,0,0,0,,,,44.7,31.8,273.8,1014,83.3,15.6,264.1,22.7,9,,2015-05-31T05:49:55,2015-05-31T20:25:10,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-06-01,22.3,14.4,17.3,22.3,14.4,17.3,11.7,70.3,0,0,0,,,,48.2,29.9,246.9,1016.6,79.2,15.6,259.6,22.4,8,,2015-06-01T05:49:32,2015-06-01T20:25:50,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-06-02,18.2,13.9,15.7,18.2,13.9,15.7,11.6,77.2,0,0,0,,,,51.8,31.3,265.1,1017.2,75.8,16,326.1,28.1,10,,2015-06-02T05:49:11,2015-06-02T20:26:30,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-06-03,18,12.9,14.7,18,12.9,14.7,10.2,75,0,0,0,,,,53.8,27.8,252.3,1014.1,80.9,16,256,22.1,9,,2015-06-03T05:48:51,2015-06-03T20:27:08,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-06-04,19.9,12.3,15.3,19.9,12.3,15.3,10,71.4,0,0,0,,,,48.2,26.1,259.6,1010.5,49.9,16,317.6,27.5,10,,2015-06-04T05:48:34,2015-06-04T20:27:45,0.52,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-06-05,20.9,12.5,16.1,20.9,12.5,16.1,11.3,73.8,0,0,0,,,,40.7,26.7,325.5,1010,42.9,15.6,346.2,29.9,10,,2015-06-05T05:48:18,2015-06-05T20:28:21,0.55,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
